C:\Users\Genevieve\.jdks\openjdk-15.0.1\bin\java.exe "-javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2020.2.3\lib\idea_rt.jar=55373:C:\Program Files\JetBrains\IntelliJ IDEA 2020.2.3\bin" -Dfile.encoding=UTF-8 -classpath C:\Users\Genevieve\Desktop\PokerHighHandSimulator\out\production\PokerHighHandSimulator;C:\Users\Genevieve\Desktop\commons-cli-1.5.0.jar main.Main --simulationDuration 10000 --numHandsPerHour 25 --highHandMinimumQualifier 22233 --highHandDuration 1 --numNlhTables 1 --numPloTables 1 --numPlayersPerTable 8 --ploHighHandMinimumQualifier 5555A --noPloFlopRestriction
================ HighHandSimulator ================
numNlhTables=1
numPloTables=1
numHandsPerHour=25
numPlayersPerTable=8
simulationDuration=PT10000H
highHand=[HighHand: nlhMinimumQualifyingHand=[PokerHand: handType=FULL_HOUSE {2 2 2 3 3}], ploMinimumQualifyingHand=[PokerHand: handType=QUADS {5 5 5 5 A}], highHandPeriod=PT1H]
[Hour=6363, Hand=[PokerHand: handType=QUADS {9h 9c 9s 9d Td} (flopped=true)], isPlo=true]
[Hour=6364, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6c 7c 8c 9c Tc} (flopped=false)], isPlo=true]
[Hour=6365, Hand=[PokerHand: handType=QUADS {9h Kd Kc Ks Kh} (flopped=false)], isPlo=true]
[Hour=6366, Hand=[PokerHand: handType=QUADS {9s 9d 9c 9h Tc} (flopped=false)], isPlo=true]
[Hour=6367, Hand=[PokerHand: handType=QUADS {6c 6h 6d 6s Kh} (flopped=false)], isPlo=true]
[Hour=6368, Hand=[PokerHand: handType=QUADS {8d 8c 8h 8s Qd} (flopped=false)], isPlo=true]
[Hour=6369, Hand=[PokerHand: handType=FULL_HOUSE {5h 5d 5s 8s 8d}], isPlo=false]
[Hour=6370, Hand=[PokerHand: handType=FULL_HOUSE {4s 4c Kc Kh Kd}], isPlo=false]
[Hour=6371, Hand=[PokerHand: handType=FULL_HOUSE {3c 3s Kd Kc Ks}], isPlo=false]
[Hour=6372, Hand=[PokerHand: handType=QUADS {6h 6s 6c 6d Jc} (flopped=false)], isPlo=true]
[Hour=6373, Hand=[PokerHand: handType=QUADS {5c Qd Qc Qh Qs} (flopped=false)], isPlo=true]
[Hour=6374, Hand=[PokerHand: handType=QUADS {7h Ks Kh Kc Kd} (flopped=false)], isPlo=true]
[Hour=6375, Hand=[PokerHand: handType=QUADS {2d 2c 2h 2s 9d}], isPlo=false]
[Hour=6376, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8c 9c Tc Jc Qc} (flopped=true)], isPlo=true]
[Hour=6377, Hand=[PokerHand: handType=QUADS {7h 8c 8h 8d 8s}], isPlo=false]
[Hour=6378, Hand=[PokerHand: handType=QUADS {Td Tc Ts Th Js}], isPlo=false]
[Hour=6379, Hand=[PokerHand: handType=QUADS {Jd Jc Jh Js Kh} (flopped=false)], isPlo=true]
[Hour=6380, Hand=null, isPlo=null]
[Hour=6381, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5s 6s 7s 8s 9s} (flopped=false)], isPlo=true]
[Hour=6382, Hand=[PokerHand: handType=QUADS {Kh Ks Kc Kd Ac}], isPlo=false]
[Hour=6383, Hand=[PokerHand: handType=QUADS {Ks Ah Ac As Ad}], isPlo=false]
[Hour=6384, Hand=[PokerHand: handType=QUADS {3h 3d 3s 3c Kc}], isPlo=false]
[Hour=6385, Hand=[PokerHand: handType=FULL_HOUSE {4c 4s 5h 5s 5d}], isPlo=false]
[Hour=6386, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2s 3s 4s 5s 6s} (flopped=false)], isPlo=true]
[Hour=6387, Hand=[PokerHand: handType=QUADS {5d 8s 8d 8h 8c} (flopped=false)], isPlo=true]
[Hour=6388, Hand=[PokerHand: handType=FULL_HOUSE {4c 4s 4h 8c 8d}], isPlo=false]
[Hour=6389, Hand=[PokerHand: handType=FULL_HOUSE {Th Tc Jh Js Jd}], isPlo=false]
[Hour=6390, Hand=[PokerHand: handType=QUADS {9c 9s 9d 9h Ks} (flopped=false)], isPlo=true]
[Hour=6391, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6h 7h 8h 9h Th}], isPlo=false]
[Hour=6392, Hand=[PokerHand: handType=FULL_HOUSE {Kd Kc Kh Ad Ah}], isPlo=false]
[Hour=6393, Hand=null, isPlo=null]
[Hour=6394, Hand=[PokerHand: handType=QUADS {7h 9c 9s 9h 9d} (flopped=false)], isPlo=true]
[Hour=6395, Hand=[PokerHand: handType=QUADS {8s 8c 8d 8h Th} (flopped=false)], isPlo=true]
[Hour=6396, Hand=[PokerHand: handType=QUADS {Js Jc Jh Jd Kc} (flopped=false)], isPlo=true]
[Hour=6397, Hand=[PokerHand: handType=QUADS {Jh Qs Qh Qc Qd} (flopped=false)], isPlo=true]
[Hour=6398, Hand=[PokerHand: handType=FULL_HOUSE {8s 8d 8c Ac Ah}], isPlo=false]
[Hour=6399, Hand=[PokerHand: handType=QUADS {Qs Qc Qh Qd Ad} (flopped=false)], isPlo=true]
[Hour=6400, Hand=[PokerHand: handType=FULL_HOUSE {6d 6c 6s Td Ts}], isPlo=false]
[Hour=6401, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3h 4h 5h 6h 7h} (flopped=false)], isPlo=true]
[Hour=6402, Hand=[PokerHand: handType=QUADS {Jh As Ad Ac Ah} (flopped=false)], isPlo=true]
[Hour=6403, Hand=[PokerHand: handType=QUADS {Kd Ad As Ac Ah} (flopped=false)], isPlo=true]
[Hour=6404, Hand=[PokerHand: handType=FULL_HOUSE {6s 6d 9c 9d 9h}], isPlo=false]
[Hour=6405, Hand=[PokerHand: handType=FULL_HOUSE {7c 7s Ac As Ad}], isPlo=false]
[Hour=6406, Hand=[PokerHand: handType=FULL_HOUSE {5c 5s Jc Js Jd}], isPlo=false]
[Hour=6407, Hand=[PokerHand: handType=QUADS {Qh Kd Kc Ks Kh} (flopped=false)], isPlo=true]
[Hour=6408, Hand=[PokerHand: handType=QUADS {Qd Kd Kc Ks Kh} (flopped=false)], isPlo=true]
[Hour=6409, Hand=[PokerHand: handType=QUADS {Td Ts Th Tc Kc} (flopped=false)], isPlo=true]
[Hour=6410, Hand=[PokerHand: handType=FULL_HOUSE {5d 5s Qh Qc Qs}], isPlo=false]
[Hour=6411, Hand=[PokerHand: handType=QUADS {6h 6c 6d 6s 7d} (flopped=false)], isPlo=true]
[Hour=6412, Hand=[PokerHand: handType=FULL_HOUSE {4d 4h Ad Ac As}], isPlo=false]
[Hour=6413, Hand=[PokerHand: handType=QUADS {7h 8s 8h 8d 8c} (flopped=false)], isPlo=true]
[Hour=6414, Hand=[PokerHand: handType=FULL_HOUSE {Td Th Ac Ad Ah}], isPlo=false]
[Hour=6415, Hand=null, isPlo=null]
[Hour=6416, Hand=[PokerHand: handType=QUADS {7s 7d 7h 7c As} (flopped=false)], isPlo=true]
[Hour=6417, Hand=[PokerHand: handType=QUADS {9s Jc Js Jd Jh} (flopped=false)], isPlo=true]
[Hour=6418, Hand=[PokerHand: handType=QUADS {Qh As Ad Ac Ah} (flopped=false)], isPlo=true]
[Hour=6419, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Tc Jc Qc Kc Ac} (flopped=true)], isPlo=true]
[Hour=6420, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7h 8h 9h Th Jh} (flopped=false)], isPlo=true]
[Hour=6421, Hand=[PokerHand: handType=QUADS {Td Ts Tc Th Js} (flopped=false)], isPlo=true]
[Hour=6422, Hand=[PokerHand: handType=FULL_HOUSE {Jh Js Jc Kd Ks}], isPlo=false]
[Hour=6423, Hand=[PokerHand: handType=FULL_HOUSE {8d 8s 8c Qc Qs}], isPlo=false]
[Hour=6424, Hand=[PokerHand: handType=FULL_HOUSE {8h 8c As Ac Ah}], isPlo=false]
[Hour=6425, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8c 9c Tc Jc Qc} (flopped=false)], isPlo=true]
[Hour=6426, Hand=[PokerHand: handType=QUADS {7h 7c 7d 7s Qs} (flopped=false)], isPlo=true]
[Hour=6427, Hand=[PokerHand: handType=FULL_HOUSE {Kd Kh Ah Ac Ad}], isPlo=false]
[Hour=6428, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6d 7d 8d 9d Td} (flopped=false)], isPlo=true]
[Hour=6429, Hand=[PokerHand: handType=QUADS {5c 7s 7h 7d 7c}], isPlo=false]
[Hour=6430, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5c 6c 7c 8c 9c} (flopped=false)], isPlo=true]
[Hour=6431, Hand=[PokerHand: handType=FULL_HOUSE {Js Jh Qh Qd Qc}], isPlo=false]
[Hour=6432, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Tc Jc Qc Kc Ac} (flopped=false)], isPlo=true]
[Hour=6433, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Ts Js Qs Ks As} (flopped=false)], isPlo=true]
[Hour=6434, Hand=[PokerHand: handType=QUADS {7c 8d 8s 8c 8h}], isPlo=false]
[Hour=6435, Hand=[PokerHand: handType=QUADS {5s 6c 6d 6h 6s} (flopped=false)], isPlo=true]
[Hour=6436, Hand=[PokerHand: handType=QUADS {6c 6h 6s 6d 8h} (flopped=false)], isPlo=true]
[Hour=6437, Hand=[PokerHand: handType=QUADS {Qs Qc Qh Qd Kd} (flopped=false)], isPlo=true]
[Hour=6438, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Td Jd Qd Kd Ad} (flopped=false)], isPlo=true]
[Hour=6439, Hand=[PokerHand: handType=FULL_HOUSE {Ts Th As Ad Ac}], isPlo=false]
[Hour=6440, Hand=[PokerHand: handType=QUADS {9d 9c 9h 9s Ts} (flopped=false)], isPlo=true]
[Hour=6441, Hand=null, isPlo=null]
[Hour=6442, Hand=[PokerHand: handType=FULL_HOUSE {8s 8h Qd Qc Qh}], isPlo=false]
[Hour=6443, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6d 7d 8d 9d Td} (flopped=false)], isPlo=true]
[Hour=6444, Hand=[PokerHand: handType=QUADS {9c 9d 9s 9h Ts} (flopped=false)], isPlo=true]
[Hour=6445, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8h 9h Th Jh Qh} (flopped=false)], isPlo=true]
[Hour=6446, Hand=null, isPlo=null]
[Hour=6447, Hand=[PokerHand: handType=FULL_HOUSE {9d 9s 9h Ah Ad}], isPlo=false]
[Hour=6448, Hand=[PokerHand: handType=QUADS {Tc Th Ts Td Ad}], isPlo=false]
[Hour=6449, Hand=null, isPlo=null]
[Hour=6450, Hand=[PokerHand: handType=QUADS {Qs Qc Qd Qh Kd} (flopped=true)], isPlo=true]
[Hour=6451, Hand=[PokerHand: handType=FULL_HOUSE {6h 6s 6d 7s 7h}], isPlo=false]
[Hour=6452, Hand=[PokerHand: handType=FULL_HOUSE {Td Tc Ts Qd Qh}], isPlo=false]
[Hour=6453, Hand=[PokerHand: handType=FULL_HOUSE {3s 3c Kh Ks Kc}], isPlo=false]
[Hour=6454, Hand=[PokerHand: handType=QUADS {Qh Kc Kd Kh Ks} (flopped=false)], isPlo=true]
[Hour=6455, Hand=[PokerHand: handType=FULL_HOUSE {3s 3d Kh Kc Kd}], isPlo=false]
[Hour=6456, Hand=[PokerHand: handType=QUADS {8d Kd Kh Ks Kc} (flopped=false)], isPlo=true]
[Hour=6457, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5d 6d 7d 8d 9d} (flopped=true)], isPlo=true]
[Hour=6458, Hand=[PokerHand: handType=QUADS {7s 7h 7c 7d 9c} (flopped=false)], isPlo=true]
[Hour=6459, Hand=[PokerHand: handType=QUADS {5s 6h 6c 6s 6d} (flopped=false)], isPlo=true]
[Hour=6460, Hand=[PokerHand: handType=QUADS {Tc Td Ts Th Qd} (flopped=false)], isPlo=true]
[Hour=6461, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7d 8d 9d Td Jd}], isPlo=false]
[Hour=6462, Hand=[PokerHand: handType=QUADS {Jd Jh Jc Js Qd}], isPlo=false]
[Hour=6463, Hand=[PokerHand: handType=QUADS {7d Qd Qh Qc Qs} (flopped=false)], isPlo=true]
[Hour=6464, Hand=[PokerHand: handType=QUADS {Jd Jh Jc Js Qh} (flopped=false)], isPlo=true]
[Hour=6465, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6d 7d 8d 9d Td}], isPlo=false]
[Hour=6466, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2d 3d 4d 5d 6d} (flopped=false)], isPlo=true]
[Hour=6467, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3d 4d 5d 6d 7d} (flopped=false)], isPlo=true]
[Hour=6468, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7h 8h 9h Th Jh} (flopped=true)], isPlo=true]
[Hour=6469, Hand=[PokerHand: handType=QUADS {Td Jc Jd Js Jh} (flopped=false)], isPlo=true]
[Hour=6470, Hand=[PokerHand: handType=QUADS {Qh Qs Qc Qd Kd} (flopped=false)], isPlo=true]
[Hour=6471, Hand=[PokerHand: handType=QUADS {5h 5d 5c 5s 7s}], isPlo=false]
[Hour=6472, Hand=[PokerHand: handType=FULL_HOUSE {4s 4h Tc Td Ts}], isPlo=false]
[Hour=6473, Hand=[PokerHand: handType=FULL_HOUSE {Kc Kd Ks Ad Ac}], isPlo=false]
[Hour=6474, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Td Jd Qd Kd Ad} (flopped=false)], isPlo=true]
[Hour=6475, Hand=[PokerHand: handType=QUADS {8d 8h 8c 8s Kh}], isPlo=false]
[Hour=6476, Hand=[PokerHand: handType=QUADS {8c 8d 8s 8h Ac} (flopped=false)], isPlo=true]
[Hour=6477, Hand=[PokerHand: handType=FULL_HOUSE {8s 8d Th Td Tc}], isPlo=false]
[Hour=6478, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5c 6c 7c 8c 9c} (flopped=false)], isPlo=true]
[Hour=6479, Hand=[PokerHand: handType=QUADS {Jc Jh Jd Js Qh} (flopped=false)], isPlo=true]
[Hour=6480, Hand=[PokerHand: handType=FULL_HOUSE {6h 6s As Ad Ah}], isPlo=false]
[Hour=6481, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4d 5d 6d 7d 8d} (flopped=false)], isPlo=true]
[Hour=6482, Hand=[PokerHand: handType=QUADS {3d 6h 6c 6d 6s}], isPlo=false]
[Hour=6483, Hand=[PokerHand: handType=FULL_HOUSE {Jc Jd Kc Kh Ks}], isPlo=false]
[Hour=6484, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6s 7s 8s 9s Ts} (flopped=false)], isPlo=true]
[Hour=6485, Hand=[PokerHand: handType=QUADS {Js Jh Jc Jd Qd} (flopped=false)], isPlo=true]
[Hour=6486, Hand=[PokerHand: handType=QUADS {Td Tc Th Ts Jd} (flopped=false)], isPlo=true]
[Hour=6487, Hand=[PokerHand: handType=FULL_HOUSE {5d 5h 8d 8h 8s}], isPlo=false]
[Hour=6488, Hand=[PokerHand: handType=QUADS {Th Qs Qh Qc Qd} (flopped=false)], isPlo=true]
[Hour=6489, Hand=[PokerHand: handType=QUADS {6d 6s 6c 6h Tc} (flopped=false)], isPlo=true]
[Hour=6490, Hand=[PokerHand: handType=FULL_HOUSE {Jd Jc Jh Kh Kd}], isPlo=false]
[Hour=6491, Hand=[PokerHand: handType=FULL_HOUSE {Td Th Kh Kd Ks}], isPlo=false]
[Hour=6492, Hand=[PokerHand: handType=QUADS {5d 5h 5c 5s Ts} (flopped=false)], isPlo=true]
[Hour=6493, Hand=[PokerHand: handType=QUADS {Qd Qs Qh Qc Kh}], isPlo=false]
[Hour=6494, Hand=[PokerHand: handType=QUADS {Qh Qs Qd Qc As} (flopped=false)], isPlo=true]
[Hour=6495, Hand=[PokerHand: handType=QUADS {Qs Qd Qc Qh Kd} (flopped=false)], isPlo=true]
[Hour=6496, Hand=[PokerHand: handType=QUADS {6h 9h 9s 9c 9d} (flopped=false)], isPlo=true]
[Hour=6497, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8d 9d Td Jd Qd} (flopped=false)], isPlo=true]
[Hour=6498, Hand=[PokerHand: handType=FULL_HOUSE {6s 6h Ac Ah As}], isPlo=false]
[Hour=6499, Hand=[PokerHand: handType=QUADS {Ts Ks Kd Kh Kc} (flopped=false)], isPlo=true]
[Hour=6500, Hand=[PokerHand: handType=QUADS {Th Qh Qs Qc Qd} (flopped=false)], isPlo=true]
[Hour=6501, Hand=[PokerHand: handType=QUADS {6c Js Jc Jd Jh} (flopped=true)], isPlo=true]
[Hour=6502, Hand=[PokerHand: handType=QUADS {Qc Kh Ks Kc Kd} (flopped=false)], isPlo=true]
[Hour=6503, Hand=null, isPlo=null]
[Hour=6504, Hand=[PokerHand: handType=QUADS {Js Jc Jd Jh Kc} (flopped=false)], isPlo=true]
[Hour=6505, Hand=[PokerHand: handType=QUADS {9s 9h 9c 9d Qc} (flopped=false)], isPlo=true]
[Hour=6506, Hand=[PokerHand: handType=QUADS {6d 6c 6s 6h 7s} (flopped=false)], isPlo=true]
[Hour=6507, Hand=[PokerHand: handType=QUADS {Kc Kd Kh Ks Ac} (flopped=true)], isPlo=true]
[Hour=6508, Hand=[PokerHand: handType=QUADS {Kc Kd Ks Kh Ad} (flopped=false)], isPlo=true]
[Hour=6509, Hand=[PokerHand: handType=QUADS {Jh Kc Ks Kh Kd} (flopped=false)], isPlo=true]
[Hour=6510, Hand=[PokerHand: handType=QUADS {8d 8h 8c 8s 9c} (flopped=false)], isPlo=true]
[Hour=6511, Hand=[PokerHand: handType=QUADS {Qd Kh Kd Kc Ks}], isPlo=false]
[Hour=6512, Hand=[PokerHand: handType=FULL_HOUSE {2s 2d 5c 5h 5d}], isPlo=false]
[Hour=6513, Hand=[PokerHand: handType=QUADS {6d 6c 6s 6h 7h} (flopped=false)], isPlo=true]
[Hour=6514, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6d 7d 8d 9d Td}], isPlo=false]
[Hour=6515, Hand=[PokerHand: handType=QUADS {8d 8s 8c 8h Jd} (flopped=false)], isPlo=true]
[Hour=6516, Hand=[PokerHand: handType=QUADS {Qh Qs Qc Qd Ac} (flopped=false)], isPlo=true]
[Hour=6517, Hand=[PokerHand: handType=QUADS {Qd Ah Ad As Ac} (flopped=false)], isPlo=true]
[Hour=6518, Hand=[PokerHand: handType=QUADS {Ts Th Td Tc Qd} (flopped=false)], isPlo=true]
[Hour=6519, Hand=[PokerHand: handType=QUADS {6s 6d 6h 6c 7c} (flopped=false)], isPlo=true]
[Hour=6520, Hand=[PokerHand: handType=QUADS {5c 5d 5s 5h 9h} (flopped=false)], isPlo=true]
[Hour=6521, Hand=[PokerHand: handType=QUADS {3c 3d 3s 3h 6s}], isPlo=false]
[Hour=6522, Hand=[PokerHand: handType=FULL_HOUSE {Ts Th Td Qd Qs}], isPlo=false]
[Hour=6523, Hand=[PokerHand: handType=QUADS {Qs Kh Ks Kc Kd} (flopped=false)], isPlo=true]
[Hour=6524, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8h 9h Th Jh Qh} (flopped=false)], isPlo=true]
[Hour=6525, Hand=[PokerHand: handType=FULL_HOUSE {3s 3h As Ac Ad}], isPlo=false]
[Hour=6526, Hand=[PokerHand: handType=FULL_HOUSE {9h 9s 9c Kc Ks}], isPlo=false]
[Hour=6527, Hand=[PokerHand: handType=QUADS {8h Td Ts Th Tc}], isPlo=false]
[Hour=6528, Hand=[PokerHand: handType=FULL_HOUSE {Td Tc Ts Ah Ac}], isPlo=false]
[Hour=6529, Hand=[PokerHand: handType=FULL_HOUSE {3d 3s Jc Jh Js}], isPlo=false]
[Hour=6530, Hand=[PokerHand: handType=FULL_HOUSE {8d 8h Td Ts Th}], isPlo=false]
[Hour=6531, Hand=[PokerHand: handType=QUADS {Kh Ah As Ad Ac} (flopped=true)], isPlo=true]
[Hour=6532, Hand=[PokerHand: handType=QUADS {Th Jd Jc Jh Js} (flopped=false)], isPlo=true]
[Hour=6533, Hand=[PokerHand: handType=FULL_HOUSE {3s 3d 3c Qs Qd}], isPlo=false]
[Hour=6534, Hand=[PokerHand: handType=FULL_HOUSE {3s 3c 6s 6h 6c}], isPlo=false]
[Hour=6535, Hand=[PokerHand: handType=FULL_HOUSE {4h 4c Ts Tc Td}], isPlo=false]
[Hour=6536, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2d 3d 4d 5d 6d} (flopped=false)], isPlo=true]
[Hour=6537, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9s Ts Js Qs Ks} (flopped=false)], isPlo=true]
[Hour=6538, Hand=[PokerHand: handType=FULL_HOUSE {Ts Td Qc Qd Qh}], isPlo=false]
[Hour=6539, Hand=[PokerHand: handType=QUADS {8d 8c 8h 8s Jh}], isPlo=false]
[Hour=6540, Hand=[PokerHand: handType=QUADS {9s 9d 9c 9h Ts}], isPlo=false]
[Hour=6541, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Ts Js Qs Ks As} (flopped=false)], isPlo=true]
[Hour=6542, Hand=[PokerHand: handType=FULL_HOUSE {4d 4h 7h 7d 7s}], isPlo=false]
[Hour=6543, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3c 4c 5c 6c 7c} (flopped=false)], isPlo=true]
[Hour=6544, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4d 5d 6d 7d 8d} (flopped=false)], isPlo=true]
[Hour=6545, Hand=[PokerHand: handType=FULL_HOUSE {Ts Th Jh Jc Js}], isPlo=false]
[Hour=6546, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3c 4c 5c 6c 7c} (flopped=false)], isPlo=true]
[Hour=6547, Hand=[PokerHand: handType=QUADS {Jh Qc Qd Qs Qh}], isPlo=false]
[Hour=6548, Hand=[PokerHand: handType=QUADS {Jh Ks Kh Kc Kd} (flopped=false)], isPlo=true]
[Hour=6549, Hand=[PokerHand: handType=QUADS {9s Ks Kd Kh Kc} (flopped=false)], isPlo=true]
[Hour=6550, Hand=[PokerHand: handType=QUADS {Qd Ad Ah Ac As} (flopped=false)], isPlo=true]
[Hour=6551, Hand=[PokerHand: handType=QUADS {5h 5s 5c 5d 9s} (flopped=false)], isPlo=true]
[Hour=6552, Hand=[PokerHand: handType=FULL_HOUSE {2c 2s Jd Jh Jc}], isPlo=false]
[Hour=6553, Hand=[PokerHand: handType=QUADS {8s 8d 8h 8c Th} (flopped=false)], isPlo=true]
[Hour=6554, Hand=[PokerHand: handType=QUADS {6h 6d 6c 6s 7s} (flopped=false)], isPlo=true]
[Hour=6555, Hand=[PokerHand: handType=QUADS {8d 8s 8c 8h 9h} (flopped=false)], isPlo=true]
[Hour=6556, Hand=[PokerHand: handType=FULL_HOUSE {9c 9d 9h Kc Ks}], isPlo=false]
[Hour=6557, Hand=[PokerHand: handType=QUADS {2h 2s 2d 2c Kh}], isPlo=false]
[Hour=6558, Hand=[PokerHand: handType=FULL_HOUSE {3d 3c Kc Kh Kd}], isPlo=false]
[Hour=6559, Hand=[PokerHand: handType=FULL_HOUSE {Td Ts As Ad Ac}], isPlo=false]
[Hour=6560, Hand=[PokerHand: handType=FULL_HOUSE {6d 6h 6s Jc Jh}], isPlo=false]
[Hour=6561, Hand=[PokerHand: handType=QUADS {2h 2c 2d 2s 4h}], isPlo=false]
[Hour=6562, Hand=[PokerHand: handType=QUADS {7d 7h 7s 7c 8d} (flopped=false)], isPlo=true]
[Hour=6563, Hand=[PokerHand: handType=QUADS {6s 6h 6c 6d 7s} (flopped=false)], isPlo=true]
[Hour=6564, Hand=[PokerHand: handType=QUADS {6c 6h 6s 6d 8d} (flopped=false)], isPlo=true]
[Hour=6565, Hand=[PokerHand: handType=QUADS {Ks Kc Kd Kh Ad} (flopped=false)], isPlo=true]
[Hour=6566, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5d 6d 7d 8d 9d}], isPlo=false]
[Hour=6567, Hand=[PokerHand: handType=QUADS {Th Td Tc Ts Kh} (flopped=false)], isPlo=true]
[Hour=6568, Hand=[PokerHand: handType=QUADS {Jc Jd Js Jh Ah} (flopped=false)], isPlo=true]
[Hour=6569, Hand=[PokerHand: handType=FULL_HOUSE {2s 2c 9c 9d 9h}], isPlo=false]
[Hour=6570, Hand=[PokerHand: handType=FULL_HOUSE {Qd Qh Ah Ac Ad}], isPlo=false]
[Hour=6571, Hand=[PokerHand: handType=FULL_HOUSE {Ts Th Tc Jd Jh}], isPlo=false]
[Hour=6572, Hand=[PokerHand: handType=FULL_HOUSE {7h 7d Qh Qd Qs}], isPlo=false]
[Hour=6573, Hand=[PokerHand: handType=FULL_HOUSE {9s 9c Ad As Ac}], isPlo=false]
[Hour=6574, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8c 9c Tc Jc Qc}], isPlo=false]
[Hour=6575, Hand=[PokerHand: handType=QUADS {7c Jd Js Jc Jh} (flopped=false)], isPlo=true]
[Hour=6576, Hand=[PokerHand: handType=QUADS {Js Kh Kc Ks Kd} (flopped=false)], isPlo=true]
[Hour=6577, Hand=[PokerHand: handType=QUADS {9c 9h 9d 9s Ts} (flopped=false)], isPlo=true]
[Hour=6578, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4s 5s 6s 7s 8s} (flopped=false)], isPlo=true]
[Hour=6579, Hand=[PokerHand: handType=FULL_HOUSE {2c 2h 9s 9d 9c}], isPlo=false]
[Hour=6580, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3h 4h 5h 6h 7h} (flopped=false)], isPlo=true]
[Hour=6581, Hand=[PokerHand: handType=QUADS {5d 8h 8s 8d 8c}], isPlo=false]
[Hour=6582, Hand=[PokerHand: handType=QUADS {Jd Jh Js Jc Ad} (flopped=false)], isPlo=true]
[Hour=6583, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Th Jh Qh Kh Ah} (flopped=false)], isPlo=true]
[Hour=6584, Hand=[PokerHand: handType=QUADS {Jh Js Jc Jd Qd} (flopped=false)], isPlo=true]
[Hour=6585, Hand=[PokerHand: handType=QUADS {7c Qd Qc Qs Qh}], isPlo=false]
[Hour=6586, Hand=[PokerHand: handType=QUADS {Qh Ah Ac Ad As}], isPlo=false]
[Hour=6587, Hand=[PokerHand: handType=FULL_HOUSE {4c 4h Ad Ac As}], isPlo=false]
[Hour=6588, Hand=[PokerHand: handType=FULL_HOUSE {7s 7c Tc Td Ts}], isPlo=false]
[Hour=6589, Hand=[PokerHand: handType=QUADS {6c 6s 6d 6h 9s} (flopped=false)], isPlo=true]
[Hour=6590, Hand=[PokerHand: handType=QUADS {3d 4s 4d 4c 4h}], isPlo=false]
[Hour=6591, Hand=[PokerHand: handType=FULL_HOUSE {7d 7s 7c Qh Qs}], isPlo=false]
[Hour=6592, Hand=[PokerHand: handType=QUADS {Qh Kh Kc Kd Ks} (flopped=false)], isPlo=true]
[Hour=6593, Hand=[PokerHand: handType=QUADS {Ts Th Tc Td Jh} (flopped=false)], isPlo=true]
[Hour=6594, Hand=[PokerHand: handType=QUADS {Qc Kc Kh Ks Kd} (flopped=false)], isPlo=true]
[Hour=6595, Hand=[PokerHand: handType=QUADS {9h 9d 9s 9c Ts}], isPlo=false]
[Hour=6596, Hand=[PokerHand: handType=FULL_HOUSE {2s 2h Qh Qc Qd}], isPlo=false]
[Hour=6597, Hand=[PokerHand: handType=QUADS {Kc Ac As Ad Ah} (flopped=false)], isPlo=true]
[Hour=6598, Hand=[PokerHand: handType=FULL_HOUSE {4h 4d Jd Jc Jh}], isPlo=false]
[Hour=6599, Hand=[PokerHand: handType=QUADS {Th Tc Td Ts Qs} (flopped=false)], isPlo=true]
