, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5d 6d 7d 8d 9d}], isPlo=false]
[Hour=93979, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6h 7h 8h 9h Th} (flopped=false)], isPlo=true]
[Hour=93980, Hand=[PokerHand: handType=QUADS {Kc Kh Kd Ks Ad} (flopped=false)], isPlo=true]
[Hour=93981, Hand=[PokerHand: handType=QUADS {8s 8h 8d 8c Kh} (flopped=false)], isPlo=true]
[Hour=93982, Hand=[PokerHand: handType=QUADS {9c Kh Kc Kd Ks} (flopped=false)], isPlo=true]
[Hour=93983, Hand=[PokerHand: handType=FULL_HOUSE {Jh Jc Kh Kd Kc}], isPlo=false]
[Hour=93984, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4c 5c 6c 7c 8c} (flopped=false)], isPlo=true]
[Hour=93985, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8h 9h Th Jh Qh}], isPlo=false]
[Hour=93986, Hand=[PokerHand: handType=QUADS {Ks Kd Kh Kc Ad} (flopped=false)], isPlo=true]
[Hour=93987, Hand=[PokerHand: handType=QUADS {Th Td Ts Tc As} (flopped=false)], isPlo=true]
[Hour=93988, Hand=[PokerHand: handType=QUADS {Td Tc Ts Th Ad} (flopped=false)], isPlo=true]
[Hour=93989, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3c 4c 5c 6c 7c} (flopped=false)], isPlo=true]
[Hour=93990, Hand=[PokerHand: handType=QUADS {5c Jd Jh Js Jc}], isPlo=false]
[Hour=93991, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6d 7d 8d 9d Td} (flopped=false)], isPlo=true]
[Hour=93992, Hand=[PokerHand: handType=FULL_HOUSE {4d 4s Ac Ad Ah}], isPlo=false]
[Hour=93993, Hand=[PokerHand: handType=QUADS {7c Th Td Tc Ts}], isPlo=false]
[Hour=93994, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9h Th Jh Qh Kh} (flopped=false)], isPlo=true]
[Hour=93995, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2c 3c 4c 5c 6c} (flopped=false)], isPlo=true]
[Hour=93996, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7s 8s 9s Ts Js}], isPlo=false]
[Hour=93997, Hand=[PokerHand: handType=QUADS {8s 9d 9h 9c 9s} (flopped=false)], isPlo=true]
[Hour=93998, Hand=[PokerHand: handType=FULL_HOUSE {6s 6d 6h 9d 9s}], isPlo=false]
[Hour=93999, Hand=[PokerHand: handType=FULL_HOUSE {8d 8c 8h Ad As}], isPlo=false]
[Hour=94000, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6c 7c 8c 9c Tc} (flopped=true)], isPlo=true]
[Hour=94001, Hand=[PokerHand: handType=QUADS {Td Ts Th Tc Qc} (flopped=true)], isPlo=true]
[Hour=94002, Hand=[PokerHand: handType=QUADS {5c Tc Ts Td Th}], isPlo=false]
[Hour=94003, Hand=[PokerHand: handType=QUADS {4d 4c 4s 4h Qc}], isPlo=false]
[Hour=94004, Hand=[PokerHand: handType=FULL_HOUSE {Qh Qc As Ad Ac}], isPlo=false]
[Hour=94005, Hand=[PokerHand: handType=QUADS {Ts Jd Js Jc Jh}], isPlo=false]
[Hour=94006, Hand=[PokerHand: handType=QUADS {9h Tc Td Ts Th}], isPlo=false]
[Hour=94007, Hand=[PokerHand: handType=QUADS {7h Ks Kc Kh Kd} (flopped=false)], isPlo=true]
[Hour=94008, Hand=[PokerHand: handType=QUADS {9d Kh Kd Ks Kc} (flopped=false)], isPlo=true]
[Hour=94009, Hand=[PokerHand: handType=FULL_HOUSE {9h 9s Jh Jd Jc}], isPlo=false]
[Hour=94010, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8h 9h Th Jh Qh} (flopped=true)], isPlo=true]
[Hour=94011, Hand=[PokerHand: handType=QUADS {Qc Qd Qh Qs Ah} (flopped=false)], isPlo=true]
[Hour=94012, Hand=[PokerHand: handType=QUADS {9c Ad Ac Ah As} (flopped=false)], isPlo=true]
[Hour=94013, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5d 6d 7d 8d 9d} (flopped=false)], isPlo=true]
[Hour=94014, Hand=[PokerHand: handType=QUADS {8d Ks Kh Kc Kd}], isPlo=false]
[Hour=94015, Hand=[PokerHand: handType=QUADS {9c Kd Kc Ks Kh} (flopped=false)], isPlo=true]
[Hour=94016, Hand=[PokerHand: handType=QUADS {Jd Ad As Ah Ac} (flopped=false)], isPlo=true]
[Hour=94017, Hand=[PokerHand: handType=QUADS {Jc Jh Js Jd Qc} (flopped=false)], isPlo=true]
[Hour=94018, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8c 9c Tc Jc Qc} (flopped=false)], isPlo=true]
[Hour=94019, Hand=[PokerHand: handType=QUADS {Js Jc Jd Jh Qd} (flopped=false)], isPlo=true]
[Hour=94020, Hand=[PokerHand: handType=QUADS {Qh Ks Kh Kc Kd} (flopped=false)], isPlo=true]
[Hour=94021, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5s 6s 7s 8s 9s} (flopped=false)], isPlo=true]
[Hour=94022, Hand=[PokerHand: handType=QUADS {Kh Kc Kd Ks Ah} (flopped=true)], isPlo=true]
[Hour=94023, Hand=[PokerHand: handType=QUADS {8s Tc Td Ts Th} (flopped=true)], isPlo=true]
[Hour=94024, Hand=[PokerHand: handType=QUADS {Jc Jd Js Jh Qd} (flopped=false)], isPlo=true]
[Hour=94025, Hand=[PokerHand: handType=QUADS {Qd Qs Qc Qh Kh}], isPlo=false]
[Hour=94026, Hand=[PokerHand: handType=QUADS {5h 7h 7s 7d 7c}], isPlo=false]
[Hour=94027, Hand=[PokerHand: handType=QUADS {5h 6c 6h 6s 6d}], isPlo=false]
[Hour=94028, Hand=[PokerHand: handType=QUADS {7d As Ah Ad Ac}], isPlo=false]
[Hour=94029, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3c 4c 5c 6c 7c} (flopped=true)], isPlo=true]
[Hour=94030, Hand=[PokerHand: handType=QUADS {Tc Ts Th Td Js} (flopped=false)], isPlo=true]
[Hour=94031, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Tc Jc Qc Kc Ac} (flopped=false)], isPlo=true]
[Hour=94032, Hand=[PokerHand: handType=FULL_HOUSE {3h 3d Ac As Ah}], isPlo=false]
[Hour=94033, Hand=[PokerHand: handType=QUADS {5c Qh Qd Qc Qs}], isPlo=false]
[Hour=94034, Hand=[PokerHand: handType=FULL_HOUSE {8s 8c Kc Kd Ks}], isPlo=false]
[Hour=94035, Hand=[PokerHand: handType=QUADS {8h Td Th Ts Tc} (flopped=false)], isPlo=true]
[Hour=94036, Hand=[PokerHand: handType=FULL_HOUSE {7s 7d As Ah Ad}], isPlo=false]
[Hour=94037, Hand=[PokerHand: handType=QUADS {7c Ad Ah As Ac} (flopped=false)], isPlo=true]
[Hour=94038, Hand=[PokerHand: handType=QUADS {3s 3h 3c 3d Qh}], isPlo=false]
[Hour=94039, Hand=[PokerHand: handType=FULL_HOUSE {5c 5d Tc Ts Th}], isPlo=false]
[Hour=94040, Hand=[PokerHand: handType=QUADS {6s Ah Ad Ac As} (flopped=false)], isPlo=true]
[Hour=94041, Hand=[PokerHand: handType=FULL_HOUSE {2s 2c Qc Qd Qh}], isPlo=false]
[Hour=94042, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Tc Jc Qc Kc Ac} (flopped=false)], isPlo=true]
[Hour=94043, Hand=[PokerHand: handType=QUADS {Kh Ac Ad As Ah} (flopped=false)], isPlo=true]
[Hour=94044, Hand=[PokerHand: handType=QUADS {Qd Ah Ad As Ac} (flopped=false)], isPlo=true]
[Hour=94045, Hand=[PokerHand: handType=QUADS {Jh Jc Jd Js Ad} (flopped=false)], isPlo=true]
[Hour=94046, Hand=[PokerHand: handType=QUADS {9s Qd Qh Qc Qs} (flopped=false)], isPlo=true]
[Hour=94047, Hand=[PokerHand: handType=QUADS {7d 7s 7c 7h Ah} (flopped=false)], isPlo=true]
[Hour=94048, Hand=[PokerHand: handType=QUADS {2d 7s 7d 7h 7c}], isPlo=false]
[Hour=94049, Hand=[PokerHand: handType=QUADS {3d 3h 3s 3c 9h}], isPlo=false]
[Hour=94050, Hand=[PokerHand: handType=QUADS {9d Qd Qs Qh Qc}], isPlo=false]
[Hour=94051, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5d 6d 7d 8d 9d} (flopped=false)], isPlo=true]
[Hour=94052, Hand=[PokerHand: handType=QUADS {9c Kh Kc Kd Ks} (flopped=false)], isPlo=true]
[Hour=94053, Hand=[PokerHand: handType=QUADS {Jd Jh Jc Js Ah}], isPlo=false]
[Hour=94054, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5s 6s 7s 8s 9s} (flopped=true)], isPlo=true]
[Hour=94055, Hand=[PokerHand: handType=QUADS {Kh Ks Kc Kd Ah} (flopped=false)], isPlo=true]
[Hour=94056, Hand=[PokerHand: handType=QUADS {Tc Jd Jh Jc Js}], isPlo=false]
[Hour=94057, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2c 3c 4c 5c 6c} (flopped=false)], isPlo=true]
[Hour=94058, Hand=[PokerHand: handType=QUADS {9s Js Jc Jh Jd}], isPlo=false]
[Hour=94059, Hand=[PokerHand: handType=QUADS {3c 3s 3d 3h As}], isPlo=false]
[Hour=94060, Hand=[PokerHand: handType=QUADS {Kc Kh Kd Ks As} (flopped=false)], isPlo=true]
[Hour=94061, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8h 9h Th Jh Qh}], isPlo=false]
[Hour=94062, Hand=[PokerHand: handType=FULL_HOUSE {5c 5s As Ac Ad}], isPlo=false]
[Hour=94063, Hand=[PokerHand: handType=QUADS {8d Qs Qd Qc Qh}], isPlo=false]
[Hour=94064, Hand=[PokerHand: handType=QUADS {Td As Ad Ah Ac}], isPlo=false]
[Hour=94065, Hand=[PokerHand: handType=QUADS {7d 7h 7c 7s As} (flopped=true)], isPlo=true]
[Hour=94066, Hand=[PokerHand: handType=QUADS {9c Jh Jd Js Jc} (flopped=false)], isPlo=true]
[Hour=94067, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3s 4s 5s 6s 7s} (flopped=false)], isPlo=true]
[Hour=94068, Hand=[PokerHand: handType=QUADS {Kh Kd Ks Kc Ac} (flopped=true)], isPlo=true]
[Hour=94069, Hand=[PokerHand: handType=QUADS {9s Jh Jd Js Jc} (flopped=false)], isPlo=true]
[Hour=94070, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2s 3s 4s 5s 6s} (flopped=false)], isPlo=true]
[Hour=94071, Hand=[PokerHand: handType=QUADS {7c Kd Kh Kc Ks} (flopped=false)], isPlo=true]
[Hour=94072, Hand=[PokerHand: handType=FULL_HOUSE {Qc Qd Qh Ad As}], isPlo=false]
[Hour=94073, Hand=[PokerHand: handType=QUADS {Kh Ad Ah Ac As}], isPlo=false]
[Hour=94074, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6s 7s 8s 9s Ts} (flopped=false)], isPlo=true]
[Hour=94075, Hand=[PokerHand: handType=QUADS {Jh Kc Ks Kh Kd} (flopped=false)], isPlo=true]
[Hour=94076, Hand=[PokerHand: handType=QUADS {8s 8h 8d 8c Ad} (flopped=false)], isPlo=true]
[Hour=94077, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7h 8h 9h Th Jh} (flopped=false)], isPlo=true]
[Hour=94078, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8c 9c Tc Jc Qc} (flopped=true)], isPlo=true]
[Hour=94079, Hand=[PokerHand: handType=QUADS {6c Ad Ac Ah As} (flopped=true)], isPlo=true]
[Hour=94080, Hand=[PokerHand: handType=QUADS {Ts Tc Th Td Qd} (flopped=false)], isPlo=true]
[Hour=94081, Hand=[PokerHand: handType=QUADS {9s 9h 9c 9d Ks}], isPlo=false]
[Hour=94082, Hand=[PokerHand: handType=QUADS {9c 9s 9h 9d Kc} (flopped=false)], isPlo=true]
[Hour=94083, Hand=[PokerHand: handType=QUADS {Ts Th Td Tc Qs} (flopped=false)], isPlo=true]
[Hour=94084, Hand=[PokerHand: handType=QUADS {2c Qc Qd Qs Qh}], isPlo=false]
[Hour=94085, Hand=[PokerHand: handType=QUADS {9h 9c 9s 9d Ks} (flopped=false)], isPlo=true]
[Hour=94086, Hand=[PokerHand: handType=QUADS {Tc Js Jh Jc Jd} (flopped=false)], isPlo=true]
[Hour=94087, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6c 7c 8c 9c Tc} (flopped=false)], isPlo=true]
[Hour=94088, Hand=[PokerHand: handType=QUADS {9h Kd Kh Ks Kc} (flopped=true)], isPlo=true]
[Hour=94089, Hand=[PokerHand: handType=QUADS {7h Jc Jh Js Jd}], isPlo=false]
[Hour=94090, Hand=[PokerHand: handType=QUADS {Qh Ah Ac Ad As} (flopped=false)], isPlo=true]
[Hour=94091, Hand=[PokerHand: handType=STRAIGHT_FLUSH {6s 7s 8s 9s Ts} (flopped=false)], isPlo=true]
[Hour=94092, Hand=[PokerHand: handType=QUADS {Td Ts Th Tc As} (flopped=false)], isPlo=true]
[Hour=94093, Hand=[PokerHand: handType=QUADS {7h 7s 7c 7d Kd}], isPlo=false]
[Hour=94094, Hand=[PokerHand: handType=FULL_HOUSE {Kh Kc Ks Ac As}], isPlo=false]
[Hour=94095, Hand=[PokerHand: handType=QUADS {9c 9h 9d 9s Th} (flopped=false)], isPlo=true]
[Hour=94096, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3d 4d 5d 6d 7d} (flopped=false)], isPlo=true]
[Hour=94097, Hand=[PokerHand: handType=QUADS {Ts Js Jh Jc Jd} (flopped=false)], isPlo=true]
[Hour=94098, Hand=[PokerHand: handType=QUADS {9s 9c 9h 9d Ks} (flopped=false)], isPlo=true]
[Hour=94099, Hand=[PokerHand: handType=QUADS {Qs Kh Kd Kc Ks}], isPlo=false]
[Hour=94100, Hand=[PokerHand: handType=FULL_HOUSE {Jd Jh Ah Ad As}], isPlo=false]
[Hour=94101, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3c 4c 5c 6c 7c} (flopped=false)], isPlo=true]
[Hour=94102, Hand=[PokerHand: handType=QUADS {9d Qc Qs Qh Qd}], isPlo=false]
[Hour=94103, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2s 3s 4s 5s 6s} (flopped=false)], isPlo=true]
[Hour=94104, Hand=[PokerHand: handType=QUADS {5c 5h 5s 5d 9c}], isPlo=false]
[Hour=94105, Hand=[PokerHand: handType=QUADS {7d Jd Jh Jc Js}], isPlo=false]
[Hour=94106, Hand=[PokerHand: handType=STRAIGHT_FLUSH {2s 3s 4s 5s 6s} (flopped=false)], isPlo=true]
[Hour=94107, Hand=[PokerHand: handType=QUADS {2c Ts Tc Td Th}], isPlo=false]
[Hour=94108, Hand=[PokerHand: handType=QUADS {5d 5s 5h 5c 8d}], isPlo=false]
[Hour=94109, Hand=[PokerHand: handType=QUADS {Jd Kh Kc Ks Kd} (flopped=false)], isPlo=true]
[Hour=94110, Hand=[PokerHand: handType=QUADS {Jh Js Jc Jd Qh} (flopped=false)], isPlo=true]
[Hour=94111, Hand=[PokerHand: handType=FULL_HOUSE {9h 9s 9c Ac As}], isPlo=false]
[Hour=94112, Hand=[PokerHand: handType=FULL_HOUSE {Ks Kh Kc Ah Ad}], isPlo=false]
[Hour=94113, Hand=[PokerHand: handType=QUADS {Th Tc Ts Td Ks} (flopped=false)], isPlo=true]
[Hour=94114, Hand=[PokerHand: handType=QUADS {7s Qh Qs Qd Qc} (flopped=false)], isPlo=true]
[Hour=94115, Hand=[PokerHand: handType=QUADS {Tc Kc Ks Kd Kh} (flopped=false)], isPlo=true]
[Hour=94116, Hand=[PokerHand: handType=QUADS {Kh As Ad Ah Ac} (flopped=false)], isPlo=true]
[Hour=94117, Hand=[PokerHand: handType=QUADS {6d 8h 8d 8s 8c} (flopped=false)], isPlo=true]
[Hour=94118, Hand=[PokerHand: handType=QUADS {8s Jd Js Jc Jh} (flopped=false)], isPlo=true]
[Hour=94119, Hand=[PokerHand: handType=QUADS {2c 9h 9c 9s 9d}], isPlo=false]
[Hour=94120, Hand=[PokerHand: handType=QUADS {Tc Th Td Ts Qh} (flopped=false)], isPlo=true]
[Hour=94121, Hand=[PokerHand: handType=QUADS {8s As Ad Ac Ah} (flopped=false)], isPlo=true]
[Hour=94122, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3c 4c 5c 6c 7c} (flopped=false)], isPlo=true]
[Hour=94123, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9c Tc Jc Qc Kc} (flopped=false)], isPlo=true]
[Hour=94124, Hand=[PokerHand: handType=FULL_HOUSE {3c 3s Tc Td Ts}], isPlo=false]
[Hour=94125, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9s Ts Js Qs Ks} (flopped=false)], isPlo=true]
[Hour=94126, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Th Jh Qh Kh Ah} (flopped=false)], isPlo=true]
[Hour=94127, Hand=[PokerHand: handType=QUADS {8c Ks Kc Kd Kh}], isPlo=false]
[Hour=94128, Hand=[PokerHand: handType=FULL_HOUSE {9d 9s Ad As Ac}], isPlo=false]
[Hour=94129, Hand=[PokerHand: handType=QUADS {Th Ts Td Tc Jh} (flopped=true)], isPlo=true]
[Hour=94130, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Th Jh Qh Kh Ah} (flopped=false)], isPlo=true]
[Hour=94131, Hand=[PokerHand: handType=QUADS {7h Jd Js Jh Jc} (flopped=false)], isPlo=true]
[Hour=94132, Hand=[PokerHand: handType=QUADS {Js Qc Qd Qh Qs}], isPlo=false]
[Hour=94133, Hand=[PokerHand: handType=FULL_HOUSE {7d 7s Js Jc Jd}], isPlo=false]
[Hour=94134, Hand=[PokerHand: handType=FULL_HOUSE {6c 6h As Ah Ad}], isPlo=false]
[Hour=94135, Hand=[PokerHand: handType=QUADS {8s Ks Kc Kh Kd} (flopped=false)], isPlo=true]
[Hour=94136, Hand=[PokerHand: handType=QUADS {2d 2c 2h 2s Kd}], isPlo=false]
[Hour=94137, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Td Jd Qd Kd Ad} (flopped=false)], isPlo=true]
[Hour=94138, Hand=[PokerHand: handType=QUADS {9d 9c 9h 9s Ac} (flopped=false)], isPlo=true]
[Hour=94139, Hand=[PokerHand: handType=QUADS {6c 6d 6s 6h Tc}], isPlo=false]
[Hour=94140, Hand=[PokerHand: handType=QUADS {8d Kc Ks Kh Kd} (flopped=false)], isPlo=true]
[Hour=94141, Hand=[PokerHand: handType=QUADS {Qh Kc Kd Kh Ks} (flopped=false)], isPlo=true]
[Hour=94142, Hand=[PokerHand: handType=QUADS {6c 6s 6h 6d Kh}], isPlo=false]
[Hour=94143, Hand=[PokerHand: handType=QUADS {Jc Ks Kd Kc Kh} (flopped=true)], isPlo=true]
[Hour=94144, Hand=[PokerHand: handType=FULL_HOUSE {8s 8h Qs Qd Qc}], isPlo=false]
[Hour=94145, Hand=[PokerHand: handType=FULL_HOUSE {4d 4s Qd Qs Qc}], isPlo=false]
[Hour=94146, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5c 6c 7c 8c 9c} (flopped=false)], isPlo=true]
[Hour=94147, Hand=[PokerHand: handType=FULL_HOUSE {3h 3d Ad Ac Ah}], isPlo=false]
[Hour=94148, Hand=[PokerHand: handType=QUADS {Qs Kd Kh Ks Kc} (flopped=false)], isPlo=true]
[Hour=94149, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4s 5s 6s 7s 8s} (flopped=false)], isPlo=true]
[Hour=94150, Hand=[PokerHand: handType=FULL_HOUSE {7d 7c 8s 8d 8c}], isPlo=false]
[Hour=94151, Hand=[PokerHand: handType=QUADS {9h 9d 9c 9s Jc} (flopped=false)], isPlo=true]
[Hour=94152, Hand=[PokerHand: handType=QUADS {9s As Ac Ah Ad}], isPlo=false]
[Hour=94153, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Td Jd Qd Kd Ad} (flopped=false)], isPlo=true]
[Hour=94154, Hand=[PokerHand: handType=QUADS {8c 8s 8d 8h Kh}], isPlo=false]
[Hour=94155, Hand=[PokerHand: handType=FULL_HOUSE {Qc Qd Kc Ks Kh}], isPlo=false]
[Hour=94156, Hand=[PokerHand: handType=QUADS {9s 9h 9d 9c Js} (flopped=false)], isPlo=true]
[Hour=94157, Hand=[PokerHand: handType=QUADS {9c Qc Qh Qs Qd} (flopped=false)], isPlo=true]
[Hour=94158, Hand=[PokerHand: handType=QUADS {Jd Qd Qc Qh Qs} (flopped=false)], isPlo=true]
[Hour=94159, Hand=[PokerHand: handType=QUADS {Qs Ad Ah As Ac} (flopped=true)], isPlo=true]
[Hour=94160, Hand=[PokerHand: handType=QUADS {Qs Ad As Ah Ac} (flopped=false)], isPlo=true]
[Hour=94161, Hand=[PokerHand: handType=QUADS {7c 7d 7h 7s Ah}], isPlo=false]
[Hour=94162, Hand=[PokerHand: handType=QUADS {6h Qc Qh Qs Qd}], isPlo=false]
[Hour=94163, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Tc Jc Qc Kc Ac}], isPlo=false]
[Hour=94164, Hand=[PokerHand: handType=QUADS {Qs As Ah Ac Ad}], isPlo=false]
[Hour=94165, Hand=[PokerHand: handType=QUADS {5c Qs Qd Qc Qh} (flopped=false)], isPlo=true]
[Hour=94166, Hand=[PokerHand: handType=QUADS {Qh Ad Ac Ah As} (flopped=false)], isPlo=true]
[Hour=94167, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4d 5d 6d 7d 8d} (flopped=true)], isPlo=true]
[Hour=94168, Hand=[PokerHand: handType=FULL_HOUSE {9d 9h Ts Td Tc}], isPlo=false]
[Hour=94169, Hand=[PokerHand: handType=FULL_HOUSE {9d 9h Ts Tc Td}], isPlo=false]
[Hour=94170, Hand=[PokerHand: handType=QUADS {6s Qc Qh Qd Qs} (flopped=false)], isPlo=true]
[Hour=94171, Hand=[PokerHand: handType=QUADS {Jd Js Jh Jc Ad}], isPlo=false]
[Hour=94172, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4h 5h 6h 7h 8h} (flopped=false)], isPlo=true]
[Hour=94173, Hand=[PokerHand: handType=QUADS {Ks Kc Kh Kd As}], isPlo=false]
[Hour=94174, Hand=[PokerHand: handType=QUADS {5h Qc Qs Qd Qh} (flopped=false)], isPlo=true]
[Hour=94175, Hand=[PokerHand: handType=QUADS {7h 9h 9d 9s 9c} (flopped=false)], isPlo=true]
[Hour=94176, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9c Tc Jc Qc Kc} (flopped=false)], isPlo=true]
[Hour=94177, Hand=[PokerHand: handType=QUADS {4c 4s 4d 4h Ts}], isPlo=false]
[Hour=94178, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4s 5s 6s 7s 8s} (flopped=false)], isPlo=true]
[Hour=94179, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8s 9s Ts Js Qs}], isPlo=false]
[Hour=94180, Hand=[PokerHand: handType=FULL_HOUSE {4c 4s Ac Ad As}], isPlo=false]
[Hour=94181, Hand=[PokerHand: handType=QUADS {Jd Jc Js Jh Ah} (flopped=false)], isPlo=true]
[Hour=94182, Hand=[PokerHand: handType=FULL_HOUSE {Tc Td Th Ah Ad}], isPlo=false]
[Hour=94183, Hand=[PokerHand: handType=QUADS {Qc Qd Qs Qh Ks} (flopped=false)], isPlo=true]
[Hour=94184, Hand=[PokerHand: handType=QUADS {9h Td Tc Ts Th} (flopped=true)], isPlo=true]
[Hour=94185, Hand=[PokerHand: handType=QUADS {Jc Ac As Ad Ah} (flopped=false)], isPlo=true]
[Hour=94186, Hand=[PokerHand: handType=STRAIGHT_FLUSH {8h 9h Th Jh Qh} (flopped=true)], isPlo=true]
[Hour=94187, Hand=[PokerHand: handType=QUADS {Kh Kd Kc Ks As} (flopped=false)], isPlo=true]
[Hour=94188, Hand=[PokerHand: handType=QUADS {Td Ts Tc Th Qs} (flopped=false)], isPlo=true]
[Hour=94189, Hand=[PokerHand: handType=QUADS {Qh Qc Qs Qd Kh} (flopped=false)], isPlo=true]
[Hour=94190, Hand=[PokerHand: handType=STRAIGHT_FLUSH {4c 5c 6c 7c 8c}], isPlo=false]
[Hour=94191, Hand=[PokerHand: handType=QUADS {Jh Ad Ac As Ah} (flopped=false)], isPlo=true]
[Hour=94192, Hand=[PokerHand: handType=QUADS {Tc Td Ts Th Kd} (flopped=false)], isPlo=true]
[Hour=94193, Hand=[PokerHand: handType=FULL_HOUSE {Qd Qc Ac Ad As}], isPlo=false]
[Hour=94194, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9c Tc Jc Qc Kc} (flopped=false)], isPlo=true]
[Hour=94195, Hand=[PokerHand: handType=QUADS {Th Qd Qh Qs Qc} (flopped=false)], isPlo=true]
[Hour=94196, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7c 8c 9c Tc Jc} (flopped=false)], isPlo=true]
[Hour=94197, Hand=[PokerHand: handType=QUADS {9h Ac As Ah Ad} (flopped=false)], isPlo=true]
[Hour=94198, Hand=[PokerHand: handType=QUADS {Jh Js Jd Jc Ac} (flopped=false)], isPlo=true]
[Hour=94199, Hand=[PokerHand: handType=QUADS {9d 9c 9h 9s Ts} (flopped=false)], isPlo=true]
[Hour=94200, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Td Jd Qd Kd Ad} (flopped=true)], isPlo=true]
[Hour=94201, Hand=[PokerHand: handType=QUADS {3s Kd Kh Kc Ks}], isPlo=false]
[Hour=94202, Hand=[PokerHand: handType=QUADS {Jd Jh Js Jc Kd} (flopped=false)], isPlo=true]
[Hour=94203, Hand=[PokerHand: handType=QUADS {Qs Qd Qh Qc Ah} (flopped=true)], isPlo=true]
[Hour=94204, Hand=[PokerHand: handType=QUADS {2h 4h 4c 4s 4d}], isPlo=false]
[Hour=94205, Hand=[PokerHand: handType=STRAIGHT_FLUSH {9s Ts Js Qs Ks} (flopped=false)], isPlo=true]
[Hour=94206, Hand=[PokerHand: handType=QUADS {7s 7c 7d 7h Kc} (flopped=false)], isPlo=true]
[Hour=94207, Hand=[PokerHand: handType=QUADS {Th Ad Ac Ah As} (flopped=true)], isPlo=true]
[Hour=94208, Hand=[PokerHand: handType=FULL_HOUSE {Kd Ks Kh Ah Ac}], isPlo=false]
[Hour=94209, Hand=[PokerHand: handType=QUADS {Jc Ks Kd Kh Kc} (flopped=false)], isPlo=true]
[Hour=94210, Hand=[PokerHand: handType=STRAIGHT_FLUSH {Tc Jc Qc Kc Ac} (flopped=false)], isPlo=true]
[Hour=94211, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7d 8d 9d Td Jd} (flopped=false)], isPlo=true]
[Hour=94212, Hand=[PokerHand: handType=STRAIGHT_FLUSH {5h 6h 7h 8h 9h} (flopped=false)], isPlo=true]
[Hour=94213, Hand=[PokerHand: handType=STRAIGHT_FLUSH {3h 4h 5h 6h 7h} (flopped=false)], isPlo=true]
[Hour=94214, Hand=[PokerHand: handType=FULL_HOUSE {4s 4c 4h Td Tc}], isPlo=false]
[Hour=94215, Hand=[PokerHand: handType=QUADS {Kd Kc Ks Kh As} (flopped=false)], isPlo=true]
[Hour=94216, Hand=[PokerHand: handType=QUADS {Qc Qs Qd Qh Ks} (flopped=false)], isPlo=true]
[Hour=94217, Hand=[PokerHand: handType=STRAIGHT_FLUSH {7s 8s 9s Ts Js} (flopped=false)], isPlo=true]
[Hour=94218, Hand=[PokerHand: handType=QUADS {Ks Kc Kh Kd Ad} (flopped=false)], isPlo=true]
